335360:99999,CERTKOV,UR,,,49.017,25.783,279
958370:99999,RUTHERGLEN RESEARC,AU,,,-36.1,146.5,168
375240:99999,BAKURIANI,RS,,,41.75,43.517,1665
891750:99999,BROCKTON USA-BASE,AY,,,-78.8,-174.667,15
78230:99999,BOGUS FRENCH,FR,,,0,0,0
287560:99999,ZVERINOGOLOVSKAJA,RA,,,54.467,64.867,117
288310:99999,BELORECK,RA,,,53.933,58.333,565
726100:99999,SHERBROOKE AIRPORT,CN,,,45.433,-71.683,239
166000:99999,ORESTIAS,GR,,,41.817,26.517,48
353680:99999,SENBER,RA,,,49.75,66.15,229
920220:99999,VANIMO,NG,,,-2.7,141.317,3
984300:99999,CALAPAN/MINDORO ISL,PH,,,14.633,121.017,41
570460:99999,HUA SHAN (MOUNT),CI,,,34.483,110.083,2063
173300:99999,SILIFKE,TU,,,36.383,33.933,15
942690:99999,CROYDON,AU,,,-18.2,142.233,119
133670:99999,ZLATIBOR MTN RANGE,YG,,,43.733,19.717,1029
761613:99999,HERMOSILLO INTL   &,MX,,,29.083,-110.95,211
10260:99999,TROMSO,NO,,,69.65,18.933,114
953150:99999,MOUNT PHILLIP,AU,,,-24.4,116.3,300
389980:99999,LEKKER,RA,,,36.267,63.717,790
155470:99999,BOGUS BULGARIAN,BU,,,0,0,0
442400:99999,BATA SUMBER,MO,,,48.417,106.717,1276
368460:99999,KUGALI,RA,,,44.467,78.667,1385
131420:99999,DARUVAR,YG,,,45.6,17.233,161
93790:99999,POTSDAM           &,DD,,,52.383,13.067,81
285520:99999,SADRINSK,RA,,,56.083,63.633,81
895140:99999,MAITRI,AY,,,-70.767,11.75,120
153440:99999,POLOVRACI MONASTERY,RO,,,45.183,23.8,530
298580:99999,NEOZIDANNIJ PRIISK,RA,,,53.283,89.167,527
262270:99999,RUHNU SAAR ISLAND,BY,,,57.8,23.25,2
586070:99999,HUI-HE,CI,,,28.217,115.15,0
142340:99999,KRAPINA,RH,,,46.133,15.883,202
362780:99999,MUGUR-AKSY,RA,,,50.383,90.433,1850
940020:99999,AITAPE,NG,,,-3.15,142.35,3
28650:99999,KUIVANIEMI,FI,,,65.517,25.267,5
763991:99999,MATAMOROS INTL,MX,,,25.767,-97.533,7
227230:99999,DANILOVO,RS,,,62.967,35.7,139
81800:99999,BARCELONA CITY,SP,,,41.417,2.15,178
687380:99999,JANSENVILLE,ZA,,,-32.933,24.667,410
835770:99999,UBERABA,BZ,,,-19.75,-47.917,743
146480:99999,MOSTAR,,,,43.35,17.783,99
321650:99999,JUZNO-KURILSK,RA,,,44.017,145.867,40
376630:99999,AHTY,RS,,,41.467,47.733,1018
233310:99999,RA-IZ,RA,,,66.95,65.467,890
111920:99999,KLEINZICKEN,OS,,,47.217,16.332,267
75350:99999,GOURDON (AUT),FR,,,44.75,1.4,264
150830:99999,DEJ,RO,,,47.15,23.867,150
947730:99999,ARMIDALE,AU,,,-30.517,151.667,980
39220:99999,KILKEEL,UK,,,54.05,-6,18
942980:99999,MARION REEF AWS AUT,AU,,,-19.1,152.383,6
246560:99999,BATAMAJ,RA,,,63.517,129.433,79
227380:99999,KUGONAVOLOK,RS,,,62.233,36.967,151
380690:99999,CIILI,RA,,,44.167,66.75,151
369850:99999,KARAKOLKA,RA,,,41.483,77.4,3080
24280:99999,ATORP,SN,,,59.1,14.367,105
443730:99999,DALANZADGAD,MO,,,43.583,104.417,1470
913280:99999,ULUI ATOLL (AMOS),KA,,,8.7,149.7,2
936150:99999,HOKITIKA AERO (AUT),NZ,,,-42.717,171,40
308060:99999,KYREN,RA,,,51.683,102.167,758
266140:99999,SOVETSK,BY,,,55.083,21.867,37
974080:99999,TOBELO,ID,,,1.717,128,2
315090:99999,DE-KASTRI,RA,,,51.483,140.783,35
369740:99999,NARYN (MTN STN),RA,,,41.433,76,2041
265180:99999,LAUKUVA,BY,,,55.617,22.233,166
342710:99999,ZOLOTOYE,RS,,,50.817,45.883,20
760751:99999,CIUDAD INTL,MX,,,31.633,-106.433,1167
297660:99999,IDRINSKOE,RA,,,54.367,92.133,281
985260:99999,CORON/CALAMIAN GRP,PH,,,12,120.2,14
122300:99999,PILA,PL,,,53.133,16.75,73
102770:99999,NEUGLOBSOW,DL,,,53.15,13.033,62
116480:99999,HRADEC KRALOVE,CZ,,,50.25,15.85,244
73110:99999,POINTE DES BALEINES,FR,,,46.25,-1.567,10
330750:99999,PNEVNO,UR,,,51.667,25.267,152
892610:99999,RACER ROCK,AY,,,-64.167,-61.533,17
916930:99999,VUNISEA/KANDAVU ISL,FJ,,,-19.05,178.167,33
431610:99999,BIJAPUR,IN,,,16.817,75.717,593
150330:99999,INEU MOUNTAIN,RO,,,47.533,24.883,1792
269380:99999,IVATSEVICHI,BY,,,52.717,25.35,150
316240:99999,URMI,RA,,,49.4,133.233,198
231120:99999,VARANDEY,RA,,,68.8,58,5
22520:99999,IDVATTNET,SN,,,64.45,17.083,353
993574:99999,SHIP BLOCK 57,,,,0,0,146
476220:99999,KARUIZAWA MOUNTAIN,JP,,,36.333,138.55,1004
728920:99999,VANCOUVER INTL,CN,,,49.183,-123.167,3
679740:99999,MAKOHOLI,ZW,,,-19.833,30.783,0
154280:99999,GURA PORTITEI,RO,,,44.683,29,6
322870:99999,UST-HAJRJUZOVO,RA,,,57.067,156.833,3
310870:99999,ULJA,RA,,,58.8,141.667,4
384540:99999,DARBAZA,RA,,,41.567,69.117,444
865820:99999,CAPT CURBELO,UY,,,-34.867,-55.1,30
317330:99999,ELABUGA,RA,,,48.817,135.883,41
583250:99999,SHENG-JIA-QIAO,CI,,,31.383,117.483,0
380920:99999,APPROXIMATE LOCATIO,RA,,,44.833,72,0
24880:99999,ORSKAR (AUTO),SN,,,60.533,18.383,9
234650:99999,KRASNOSELKUP,RA,,,65.683,82.467,60
727190:99999,MISCOU ISL (MARS),CN,,,48.017,-64.5,4
410140:99999,OBAYLAH (AUT),SD,,,22.217,50.883,588
718455:99999,PICKLE LAKE ARPT,CN,,,51.45,-90.2,385.9
21470:99999,MALA-BRANNAN,SN,,,65.15,18.6,93
729665:99999,OLD CROW AIRPORT,CN,,,67.567,-139.833,253
355220:99999,KARAUL KELDY,RA,,,48.733,56.033,186
262910:99999,BOROVICI,RS,,,58.417,33.9,92
134640:99999,ULCINJ,YG,,,41.917,19.217,29
740820:99999,ALERT,CN,,,82.5,-62.333,67
330580:99999,HUTOR MIHAJLOVSKIJ,UR,,,52.05,33.95,189
418630:99999,DINAJPUR,BW,,,25.65,88.683,37
131300:99999,ZAGREB/MAKSIMIR,YG,,,45.817,16.033,123
433390:99999,KODAIKANAL,IN,,,10.233,77.467,2343
529960:99999,HUAJIALING,CI,,,35.383,105,2450
154770:99999,OLTENITA,RO,,,44.083,26.633,32
106373:99999,RHEIN MAIN (USAFB),DL,,,50.033,8.567,111
74920:99999,CHALLES-LES-EAUX,FR,,,45.567,5.983,295
814150:99999,MARIPASOULA,FG,,,3.633,-54.033,106
336450:99999,YASNYA,UR,,,48.267,24.367,731
474130:99999,IWAMIZAWA,JP,,,43.217,141.783,51
592780:99999,GAOYAO,CI,,,23.05,112.467,12
130100:99999,LESCE-HLEBCE,YG,,,46.367,14.183,515
572370:99999,WANYUAN,CI,,,32.067,108.033,674
254000:99999,ZYRJANKA,RA,,,65.733,150.9,43
66450:99999,RUENENBERG,SW,,,47.433,7.883,0
948800:99999,NOOJEE,AU,,,-37.883,145.967,236
933360:99999,WAIOURU AERODOME,NZ,,,-39.45,175.667,823
33120:99999,RHYL,UK,,,53.333,-3.5,8
575250:99999,XIANG-GOU,CI,,,29.567,107.567,0
100260:99999,HUSUM (GER-AFB),DL,,,54.517,9.15,28
155200:99999,BOGUS BULGARIAN,BU,,,0,0,0
247580:99999,BERDIGESTJAH,RA,,,62.083,126.7,210
278530:99999,NAROVCHAT,RS,,,53.867,43.7,144
829000:99999,RECIFE/CURADO,BZ,,,-8.05,-34.917,7
592160:99999,HUO-JIAO,CI,,,23.633,106.717,329
30630:99999,AVIEMORE,UK,,,57.2,-3.833,220
72700:99999,CHATEAU-CHINON(AUT),FR,,,47.067,3.933,598
541020:99999,XILIN HOT/ABAGNAR,CI,,,43.95,116.067,991
152490:99999,BOGUS ROMANIAN,RO,,,0,0,0
113820:99999,PUCHBERG,OS,,,47.783,15.917,586
949950:99999,LORD HOWE ISLAND,AU,,,-31.533,159.067,6
678570:99999,BOGUS ZIMBABWE,ZW,,,0,0,0
678990:99999,WEDZA,ZW,,,-18.617,31.567,1380
574370:99999,ZHONG-XIAN,CI,,,30.3,108.033,0
62510:99999,TERSCHELLING HOORN,NL,,,53.383,5.35,2
919610:99999,PITCAIRN ISL AWS A,,,,-25.067,-130.1,265
297520:99999,NENASTNAYA,RA,,,54.75,88.817,1178
565430:99999,ZHONGDIAN,CI,,,27.7,99.7,3001
543390:99999,ANSHAN,CI,,,41.133,122.983,17
435410:99999,SONAMARG          &,IN,,,34.317,75.317,2515
107610:99999,WEISSENBURG,DL,,,49.017,10.967,422
377130:99999,BERD-IN-ARMENIA,RS,,,40.883,45.383,900
525230:99999,BOGUS CHINESE,CI,,,39.833,96.75,0
250510:99999,PEVEK,RA,,,69.7,170.333,4
676670:99999,MOUNT MAKULU,ZB,,,-15.55,28.25,1213
341230:99999,VORONEZ,RS,,,51.7,39.217,149
374610:99999,SULAK MOUNTAIN,RS,,,42.4,46.233,2923
948590:99999,REDESDALE AWS,AU,,,-37.017,144.533,290
389560:99999,BULUN-KUL,RA,,,37.7,72.95,3744
476120:99999,TAKADA,JP,,,37.1,138.25,18
728130:99999,NATASHQUAN AIRPORT,CN,,,50.183,-61.8,11
489326:99999,BAN HONG SA,LA,,,19.683,101.333,610
131120:99999,POSTOJNA,YG,,,45.767,15.333,1480
23170:99999,DRAVAGEN,SN,,,62.1,13.617,566
427710:99999,SEONI,IN,,,22.083,79.55,617
245610:99999,SYURYUN-KYUYEL,RA,,,65,130.683,737
478210:99999,ASOSAN MOUNTAIN,JP,,,32.883,131.083,1144
170300:99999,SAMSUN CITY,TU,,,41.283,36.3,4
913390:99999,LUKUNOR ATOLL,KA,,,5.5,153.817,3
948340:99999,ARARAT,AU,,,-37.283,142.983,296
591580:99999,TAIZHONG (=467490),TW,,,24.15,120.7,78
128430:99999,BUDAPEST/LORINC,HU,,,47.433,19.183,139
342470:99999,KALAC,RS,,,50.417,41.05,93
958840:99999,OLSENS BRIDGE,AU,,,-38.483,146.317,183
246290:99999,SYULDYUKAR,RA,,,63.217,113.633,163
677960:99999,NGABU,MW,,,-16.5,34.95,102
542730:99999,HUADIAN,CI,,,42.983,126.75,264
783200:99999,GUIRA DE MELENA,CU,,,22.783,-82.517,10
719041:99999,CAPE HOPES ADVANCE&,CN,,,61.083,-69.55,73
209670:99999,SEJAHA,RA,,,70.167,72.517,16
656940:99999,BOGUS LIBERIAN,LI,,,0,0,0
20360:99999,NIKKALUOKTA,SN,,,67.85,19.033,470
102155:99999,CLAY KASERNE (AHP),DL,,,53.267,8.683,37
20740:99999,OREBRO/EKEBY,SN,,,59.267,15.333,33
862940:99999,CAP.MIRANDA,PY,,,-27.283,-58.267,300
13790:99999,SOR-NESSET,NO,,,61.883,10.15,738
715570:99999,SHEARWATER,CN,,,44.633,-63.5,53
693920:99999,WHITEFISH,CN,,,77.2,-106.7,0
223010:99999,ALAKURTTI,RS,,,66.967,30.333,152
31760:99999,CARTERHOUSE,UK,,,55.367,-2.517,308
372280:99999,ORDZONIKIDZE,RS,,,43.05,44.65,670
949120:99999,BAIRNSDALE AIRPORT,AU,,,-37.883,147.55,50
889610:99999,STONINGTON BRI-BASE,UK,,,-68.183,-67.017,14
563740:99999,KANGDING/DARDO,CI,,,30.05,101.967,2617
39040:99999,CASTLEDERG,UK,,,54.7,-7.583,51
999999:17503,CAMP TUTO SITE 2,GL,,,76.983,-56.067,124.1
474320:99999,HAKODATE/HAKODATEYA,JP,,,41.75,140.717,299
95910:99999,BOGUS GERMAN,DD,,,0,0,0
433710:99999,THIRUVANANTHAPURAM,IN,,,8.483,76.95,64
377880:99999,YEREVAN ZVARTNOTS,,,,42.15,44.383,854
480400:99999,HSIPAW,BM,,,22.6,97.3,436
35623:99999,ALCONBURY RAF     &,UK,,,52.367,-0.217,49
442310:99999,MUREN,MO,,,49.633,100.167,1288
281430:99999,SOSVA,RA,,,59.167,61.883,80
379230:99999,ALAT,RS,,,39.967,49.4,-16
100200:99999,LIST/SYLT,DL,,,55.017,8.417,26
937750:99999,TIMARU HARBOUR,NZ,,,-44.4,171.25,5
956240:99999,MERREDIN,AU,,,-31.467,118.267,315
253350:99999,BAIMRA,RA,,,66.567,164.25,183
222050:99999,ENA,RS,,,67.6,31.167,160
22650:99999,HEMLING,SN,,,63.65,18.55,183
25390:99999,ULLARED,SN,,,57.117,12.783,122
590920:99999,CHENG-LONG,CI,,,24.967,114.667,0
942370:99999,LARRIMAH,AU,,,-15.583,133.217,181
824930:99999,JAGUARVANA,BZ,,,-4.783,-37.767,12
582070:99999,HUANG-CHUAN,CI,,,32.133,115.033,0
286610:99999,KURGAN,RA,,,55.467,65.4,79
571280:99999,YANG-XIAN,CI,,,33.217,107.55,0
388670:99999,HUMRAGI,RA,,,38.283,71.333,1737
764125:99999,CULIACAN (CITY)   &,MX,,,24.817,-107.4,53
685830:99999,MOUNT EDGECOMBE,ZA,,,-29.7,31.05,94
617110:99999,BANJUL/HALF-DIE,GB,,,13.45,-16.45,2
949540:99999,CAPE GRIM (AUT),AU,,,-40.667,144.683,95
896670:99999,PEGASUS NORTH,AY,,,-77.95,166.517,20
313480:99999,BURUKAN,RA,,,53.05,136.033,154
109480:99999,OBERSTDORF,DL,,,47.4,10.283,810
78450:99999,BOGUS FRENCH,FR,,,0,0,0
429200:99999,NASIK/OZAR,IN,,,20.133,73.917,608
822400:99999,PARINTINS,BZ,,,-2.633,-56.733,30
781090:99999,ABRAHAM BAY,BA,,,22.367,-72.967,3
485610:99999,TAKUA PA,TH,,,8.85,98.267,4
33900:99999,INNER DOWSING (LH),UK,,,53.333,0.567,37
825980:99999,NATAL,BZ,,,-5.767,-35.2,45
827230:99999,LABREA,BZ,,,-7.25,-64.833,60
388510:99999,GARM,RA,,,39.017,70.367,1316
100155:99999,HELGOLAND,DL,,,54.2,7.883,4
31200:99999,LOCHRANZA,UK,,,55.7,-5.3,8
889680:99999,ISLAS ORCADAS (MET),AY,,,-60.75,-44.717,6
319770:99999,SAD-GOROD,RA,,,43.267,132.05,82
587340:99999,JIAN-YANG,CI,,,27.583,118.333,0
684080:99999,PORT NOLLOTH(LGT-H),ZA,,,-29.233,16.867,4
592650:99999,WUZHOU,CI,,,23.483,111.3,120
433690:99999,MINICOY ISLAND,IN,,,8.3,73.15,2
480340:99999,BOGUS BURMESE,BM,,,0,0,0
307310:99999,GORJACINSK,RA,,,52.983,108.283,486
442300:99999,TARIALAN,MO,,,49.617,102,1236
917270:99999,FENUAFALA/FAKAOFO,NZ,,,-9.383,-171.267,3
345350:99999,KAMENSK-SAHTINSKIJ,RS,,,48.333,40.283,57
607380:99999,THALA,TS,,,35.55,8.683,1092
303560:99999,ULON-MAKIT,RA,,,56.367,114.633,516
433170:99999,UDHAGAMANDALAM,IN,,,11.4,76.733,2236
946410:99999,MUNDRABILLA,AU,,,-31.833,128.2,18
537380:99999,PIN-KOU-MEN,CI,,,37.15,108.383,1438
728250:99999,WABUSH LAKE AIRPORT,CN,,,52.933,-66.867,548
575220:99999,FOU-LING,CI,,,29.717,107.4,275
316770:99999,SOLEKUL,RA,,,49.017,138.75,894
281280:99999,CERMOZ,RA,,,58.75,56.167,123
75000:99999,CAPE FERRET,FR,,,44.633,-1.25,10
13820:99999,KISE PA HEDMARK,NO,,,60.767,10.817,128
230240:99999,CAPE BELY,RA,,,69.483,60.333,6
150850:99999,BISTRITA,RO,,,47.133,24.5,367
22170:99999,BJOERNAENGEN/AARE,SN,,,63.383,13.15,435
415320:99999,CHAKDARA,PK,,,34.65,72.033,667
634530:99999,METEHARA,ET,,,8.833,39.783,1062
348450:99999,GORODOVIKOVSK,RS,,,46.083,41.933,86
150470:99999,TG. LAPUS,RO,,,47.433,23.867,365
549230:99999,MENG YIN,CI,,,35.717,117.917,0
60960:99999,ROEMOE,DN,,,55.183,8.567,3
838370:99999,PONTA GROSSA,BZ,,,-25.1,-50.167,870
641520:99999,OPALA,ZR,,,-0.583,24.35,405
21030:99999,HEMAVAN-SKORVFJAL.,SN,,,65.783,15.067,800
324110:99999,ICA,RA,,,55.583,155.583,4
20240:99999,STORA SJOEFALLET,SN,,,67.5,18.3,425
339760:99999,FEODOSIJA,UR,,,45.033,35.383,26
281580:99999,TABORY,RA,,,58.517,64.55,73
153460:99999,RIMNICU VILCEA,RO,,,45.1,24.367,237
476050:99999,KANAZAWA,JP,,,36.55,136.65,28
728800:99999,CRANBROOK AIRPORT,CN,,,49.6,-115.783,939
604760:99999,KHENCHELLA,AL,,,35.417,7.15,1116
282330:99999,KUSVA,RA,,,58.3,59.75,268
693980:99999,BATHURST ISLAND   &,CN,,,75.717,-98.417,0
108360:99999,STOETTEN,DL,,,48.667,9.867,734
23300:99999,HUNGE,SN,,,62.75,15.1,342
831860:99999,JACOBINA,BZ,,,-11.183,-40.467,484
32080:99999,POINT OF AYRE (LH),UK,,,54.417,-4.367,9
947380:99999,SCONES SCS,AU,,,-32.067,150.933,216
618200:99999,MAMOU,GN,,,10.367,-12.083,784
387590:99999,KIZYL-ATREK,RA,,,37.633,54.783,32
21270:99999,STENSELE          &,SN,,,65.067,17.167,327
38810:99999,BREDE RIVER,UK,,,50.933,0.6,82
10320:99999,OVERBYGD,NO,,,69.017,19.283,78
873590:99999,RAFAELA INTA,AG,,,-31.183,-61.55,100
480460:99999,PAKOKKU (DEAD),BM,,,21.333,95.083,57
564850:99999,HU-JIA-PU-ZIIA,CI,,,28.517,103.617,1485
539130:99999,BOGUS CHINESE,CI,,,0,0,0
783600:99999,CABO CRUZ,CU,,,19.85,-77.733,7
301270:99999,TOKMA,RA,,,58.267,105.85,435
650010:99999,YELWA,NI,,,10.883,4.75,243
542740:99999,HUI-NAN-ZHEN,CI,,,42.617,126.267,0
344150:99999,IZJUM,UR,,,49.183,37.3,79
595680:99999,ORCHID ISL.,CI,,,22.033,121.55,10
508450:99999,NAME/LOCATION UNKN,CI,,,0,0,0
247380:99999,SUNTAR,RA,,,62.15,117.65,124
945430:99999,GAYNDAH,AU,,,-25.633,151.617,108
415360:99999,BALAKOT,PK,,,34.383,73.35,981
838280:99999,TOLEDO,BZ,,,-24.733,-53.733,550
984390:99999,DAET/BAGASBAS,PH,,,14.117,122.95,10
121310:99999,BOGUS POLISH,PL,,,0,0,0
65970:99999,ECHTERNACH,BX,,,49.817,6.417,182
536020:99999,ALXA ZUOQI/BAYAN HO,CI,,,38.833,105.533,1500
13830:99999,EVENSTAD-OVERENGET,NO,,,61.417,11.083,255
226950:99999,KOSLAN,RS,,,63.45,48.9,159
549060:99999,HEZE/CAOZHOU,CI,,,35.25,115.433,51
332880:99999,KAMENKA-BUGSKAYA,UR,,,50.1,24.35,228
29120:99999,VAASA,FI,,,63.1,21.583,14
933090:99999,NEW PLYMOUTH,NZ,,,-39,174.167,32
348130:99999,KAMYSEVATSKAJA,RS,,,46.417,37.95,16
946250:99999,BROOKTON,AU,,,-32.366,117,240
404500:99999,AL-KHUSARIA (AUT),SD,,,23.7,44.6,1080
627230:99999,SHAMBAT OBS.,SU,,,15.667,32.533,380
518550:99999,QIEMO/QARQAN,CI,,,38.15,85.55,1248
946490:99999,COOK,AU,,,-30.617,130.4,124
714375:99999,BURLINGTON PIERS  &,CN,,,43.3,-79.8,78
604370:99999,MEDEA,AL,,,36.267,2.75,981
299230:99999,REBRIHA,RA,,,53.067,82.3,214
783230:99999,GUINES,CU,,,22.85,-82.05,55
983290:99999,MUNOZ/LUZON ISLAND,PH,,,15.717,120.9,76
150000:99999,DARABANI,RO,,,48.2,26.583,260
62390:99999,F3,NL,,,54.85,4.733,49
354490:99999,NURA,RA,,,48.833,62.1,82
12350:99999,DOMBAS-KIRKENAER,NO,,,62.083,9.133,645
433180:99999,COONOOR,IN,,,11.35,76.8,1745
417460:99999,PAD IDAN,PK,,,26.85,68.133,47
729520:99999,BURNS LAKE        &,CN,,,54.233,-125.767,704
285810:99999,KAMJSENKA,RA,,,56.15,70.65,122
576870:99999,CHANGSHA,CI,,,28.233,112.867,68
858320:99999,FUTALEUFU,CH,,,-43.2,-71.817,330
574720:99999,SHA-YANG,CI,,,30.667,112.6,0
82350:99999,TERUEL,SP,,,40.333,-1.1,916
946830:99999,KUITPO FOREST RES,AU,,,-35.167,138.667,365
942170:99999,ARGYLE AERO AWS,AU,,,-16.633,128.449,165
67840:99999,DAVOS-DORF,SW,,,46.783,9.85,0
31180:99999,CORSEWALL PT. (LH),UK,,,55,-5.15,15
284930:99999,TARA,RA,,,56.9,74.383,74
563570:99999,DAOCHENG/DABBA,CI,,,29.05,100.3,3729
556640:99999,TINGRI/XEGAR,CI,,,28.633,87.083,4302
958810:99999,WONTHAGGI,AU,,,-38.6,145.6,42
855860:99999,SANTO DOMINGO,CH,,,-33.65,-71.617,75
289520:99999,KUSTANAJ,RA,,,53.217,63.617,156
741000:99999,TRIPLE ISLAND,CN,,,54.3,-130.883,14
442380:99999,BOGUS MONGOLIAN,MO,,,0,0,0
946000:99999,CAPE NATURALISTE LH,AU,,,-33.533,115.017,110
687420:99999,SOMERSET EAST,ZA,,,-32.732,25.583,722
999999:17617,CAMP TUTO EAST ASC S,GL,,,76.383,-67.917,701
828930:99999,GARANHUNS,BZ,,,-8.883,-36.517,822
512430:99999,KARAMAY,CI,,,45.6,84.85,428
538870:99999,CHANG-ZHI,CI,,,36.2,113.117,914
877630:99999,CATEDRAL 2000,AG,,,-41.217,-71.5,1955
945510:99999,TOOWOOMBA,AU,,,-27.583,151.933,675
727270:99999,BAGOTVILLE(CAN-MIL),CN,,,48.333,-71,159
30020:99999,BALTASOUND (SAWS),UK,,,60.75,-0.85,15
339960:99999,GURZUF,UR,,,44.55,34.283,61
407820:99999,KHORRAM ABAD,IR,,,33.5,48.3,1125
560750:99999,LANG-MU-SI,CI,,,34.1,102.617,3565
898660:99999,MARBLE POINT,AY,,,-77.433,163.75,120
321490:99999,CAPE KRYLJON,RA,,,45.9,142.083,45
299060:99999,USPENKA,RA,,,52.917,77.417,112
349360:99999,KROPOTKIN',RS,,,45.433,40.567,80
948080:99999,NOARLUNGA,AU,,,-35.167,138.5,55
107385:99999,LUDWIGSBURG(USA-AF),DL,,,48.867,9.233,280
103070:99999,RHEINE/WALDHUGEL,DL,,,52.267,7.433,78
727000:99999,FREDERICTON AIRPORT,CN,,,45.867,-66.533,20
527130:99999,DA-QAIDAM,CI,,,37.85,95.367,3174
385650:99999,NURATA,RA,,,40.55,65.683,501
143010:99999,POREC,RH,,,45.233,13.6,15
835920:99999,CARATINGA,BZ,,,-19.8,-42.15,609
224080:99999,KALEVALA,RS,,,65.2,31.167,112
30050:99999,LERWICK/SHETLAND IS,UK,,,60.133,-1.183,84
283590:99999,TUGULYM,RA,,,57.067,64.667,91
22970:99999,BJUROKLUBB,SN,,,64.483,21.583,43
954580:99999,COBBER PEDY AWS,AU,,,-29.033,134.717,226
348770:99999,ADYK,RS,,,45.8,45.633,-11
378930:99999,AGDAM,RS,,,39.983,46.933,378
946330:99999,CORRIGIN,AU,,,-32.317,117.867,296
315610:99999,KOMSOMOLSK-ON-AMUR,RA,,,50.6,137.083,19
711131:99999,WHISTLER ALTA LAKE&,CN,,,50.133,-122.95,658
941840:99999,COEN AIRPORT,AU,,,-13.75,143.117,162
686510:99999,ELLIOT,ZA,,,-31.333,27.85,1463
24290:99999,DAGLOSEN,SN,,,59.667,14.183,133
379590:99999,KAFAN,RS,,,39.2,46.433,704
957680:99999,MARYVILLE,AU,,,-32.917,151.75,8
592090:99999,NAPO,CI,,,23.3,105.95,794
325090:99999,SEMJACHIK,RA,,,54.083,159.95,26
23610:99999,HARNOSAND,SN,,,62.633,17.95,8
381620:99999,CABANKAZGAN,RA,,,43.6,61.933,64
241970:99999,DRUZINA,RA,,,68.233,145.3,152
876460:99999,LOPEZ/JUAREZ,AG,,,-37.533,-59.567,232
729310:99999,LAC LA BICHE (MARS),CN,,,54.767,-112.017,568
312630:99999,LOKSAK,RA,,,54.733,130.449,464
768050:99999,ACAPULCO,MX,,,16.833,-99.933,28
574580:99999,WU-FENG,CI,,,30.2,110.667,915
956870:99999,RENMARK AFRO,AU,,,-34.2,140.667,32
860040:99999,MAYOR LAGERENZA,PY,,,-19.917,-60.767,61
370440:99999,KIAN,RS,,,44.567,42.217,440
488810:99999,BECAME STN 488811,VS,,,11.75,108.383,962
945950:99999,CAPE BYRON (LGT-H),AU,,,-28.633,153.633,98
826680:99999,SAO FELIX DO XINGU,BZ,,,-6.633,-51.967,150
378760:99999,ARARAT,RS,,,39.833,44.683,818
310880:99999,OHOTSK,RA,,,59.367,143.2,6
92700:99999,NEURUPPIN         &,DD,,,52.9,12.817,38
958720:99999,FAWKNER BEACON,AU,,,-37.95,144.933,10
947790:99999,PEATS RIDGE,AU,,,-33.317,151.25,280
547360:99999,YONGAN,CI,,,37.55,118.733,6
944100:99999,GASCOYNE JUNCTION,AU,,,-25.05,115.2,145
347190:99999,DOLZHANKA,RS,,,46.633,37.8,2
151750:99999,BOGUS ROMANIAN,RO,,,0,0,0
310540:99999,UST-JUDOMA,RA,,,59.183,135.15,212
919550:99999,MATUREI VAVAO,PF,,,-21.45,-136.417,2
22470:99999,KRANGEDE (AUTO),SN,,,63.15,16.167,184
478450:99999,KUSAGKISHIMA(LGT-H),JP,,,30.85,129.467,129
889700:99999,MATIENZO ARG-BASE,AG,,,-64.967,-60.05,32
944160:99999,MORAWA,AU,,,-29.217,116,274
284440:99999,SVERDLOVSKY/KOLTSOV,RA,,,56.733,60.817,236
315500:99999,AMURSK,RA,,,50.267,136.917,24
890020:99999,VON-NEUMAYER G-BASE,AY,,,-70.667,-8.25,40
37661:99999,BIGGIN HILL,UK,,,51.283,0.033,0
677910:99999,BVUMBWE,MW,,,-15.917,35.067,1146
999999:67601,LITTLE AMERICA,AY,,,-78.2,-162.25,32
470350:99999,SINUIJU,KR,,,40.1,124.383,7
597520:99999,BOGUS CHINESE,CI,,,0,0,0
999999:86102,WILKES ICE CAP STATI,AY,,,-66.467,112.283,0
652520:99999,BOGUS NIGERIAN,NI,,,0,0,0
999999:82101,NORTHWEST CAPE,AU,,,-22.333,114.05,38.1
25460:99999,GARDSJO,SN,,,58.883,14.383,212
474780:99999,BOGUS JAPANESE,JP,,,0,0,0
431690:99999,RAICHUR,IN,,,16.2,77.35,398
248980:99999,IMENI GASTELLO,RA,,,61.617,147.917,624
153140:99999,RESITA,RO,,,45.3,21.917,281
71910:99999,BOGUS FRENCH,FR,,,0,0,0
684870:99999,GREYTOWN,ZA,,,-29.083,30.6,1029
575730:99999,JIAN-LI,CI,,,29.817,112.883,27
113200:99999,INNSBUCKUNIVERIT,OS,,,47.267,11.383,579
623570:99999,EL NATROON (WADI),EG,,,30.4,30.35,1
837690:99999,JACAREZINHO,BZ,,,-23.15,-49.967,483
727145:99999,TROIS RIVIERES,CN,,,46.35,-72.683,60
295340:99999,PIHTOVKA,RA,,,55.983,82.7,127
947540:99999,NULLO MTNS AWS(AUT),AU,,,-32.717,150.233,1080
679900:99999,BOGUS ZIMBABWEAN,ZW,,,0,0,0
875020:99999,VALLE HERMOSA,AG,,,-35.15,-70.2,2293
729170:99999,EUREKA,CN,,,80,-85.933,9
425990:99999,DUMKA,IN,,,24.267,87.25,149
856830:99999,CONCEPCION,CH,,,-36.817,-73.033,10
